Date Time Hour Beginning,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout
2022-01-14 02:00:00 AM,47043.0,5172.0,14253.705,694.444,14948,149,564.0
2022-01-14 03:00:00 AM,47043.0,5172.0,14131.938,724.044,14855,982,563.0
2022-01-14 04:00:00 AM,47043.0,5172.0,14048.678,705.754,14754,432,563.0
2022-01-14 05:00:00 AM,47043.0,5172.0,13959.417,704.447,14663,864,562.0
2022-01-14 06:00:00 AM,47043.0,5172.0,13879.515,759.28,14638,795,562.0
2022-01-14 07:00:00 AM,47043.0,5172.0,13623.06,753.949,14377,009,560.0
2022-01-14 08:00:00 AM,47043.0,5172.0,13586.156,715.555,14301,711,555.0
2022-01-14 09:00:00 AM,47043.0,5172.0,13636.851,743.905,14380,756,557.0
2022-01-14 10:00:00 AM,47043.0,5172.0,13871.821,777.055,14648,876,621.0
2022-01-14 11:00:00 AM,47043.0,5172.0,13936.036,812.022,14748,058,560.0
2022-01-14 12:00:00 PM,47043.0,5172.0,13872.648,859.905,14732,553,603.0
2022-01-14 01:00:00 PM,47043.0,5172.0,13771.218,1081.141,14852,359,471.0
2022-01-14 02:00:00 PM,47043.0,5172.0,13656.737,1121.44,14778,178,371.0
2022-01-14 03:00:00 PM,47043.0,5172.0,13809.6,1157.284,14966,883,362.0
2022-01-14 04:00:00 PM,47043.0,5172.0,14139.295,1150.975,15290,27,363.0
2022-01-14 05:00:00 PM,47043.0,5172.0,14254.081,1104.02,15358,102,365.0
2022-01-14 06:00:00 PM,47043.0,5172.0,14082.859,1060.127,15142,986,362.0
2022-01-14 07:00:00 PM,47043.0,5172.0,13917.615,1012.702,14930,317,363.0
2022-01-14 08:00:00 PM,47043.0,5172.0,13915.933,991.319,14907,252,363.0
2022-01-14 09:00:00 PM,47043.0,5172.0,14474.755,911.648,15386,402,364.0
2022-01-14 10:00:00 PM,47043.0,5172.0,14482.404,884.003,15366,407,341.0
2022-01-14 11:00:00 PM,47043.0,5172.0,14576.956,841.953,15418,909,25.0
2022-01-15 12:00:00 AM,47043.0,5164.083,14598.305,815.17,15413,475,0.0
2022-01-15 01:00:00 AM,47043.0,4697.0,14853.185,809.2,15662,385,0.0
2022-01-15 02:00:00 AM,47043.0,4697.0,14793.491,806.65,15600,141,0.0
2022-01-15 03:00:00 AM,47043.0,5077.25,14360.986,792.2,15153,186,0.0
2022-01-15 04:00:00 AM,47043.0,5282.0,14132.238,792.2,14924,438,0.0
2022-01-15 05:00:00 AM,47043.0,5282.0,14237.217,779.2,15016,417,0.0
2022-01-15 06:00:00 AM,47043.0,5282.0,14290.931,727.2,15018,131,0.0
2022-01-15 07:00:00 AM,47043.0,5573.667,14062.705,747.148,14809,853,0.0
2022-01-15 08:00:00 AM,47043.0,5632.0,14001.858,760.588,14762,446,0.0
2022-01-15 09:00:00 AM,47043.0,5632.0,14102.855,728.322,14831,177,0.0
2022-01-15 10:00:00 AM,47043.0,5632.0,13831.733,694.611,14526,344,0.0
2022-01-15 11:00:00 AM,47043.0,5632.0,14310.411,640.422,14950,833,0.0
2022-01-15 12:00:00 PM,47043.0,5632.0,14141.495,651.555,14793,05,0.0
2022-01-15 01:00:00 PM,47043.0,5632.0,14449.077,594.555,15043,632,0.0
2022-01-15 02:00:00 PM,47043.0,5632.0,14641.847,609.155,15251,002,0.0
2022-01-15 03:00:00 PM,47043.0,5632.0,14864.19,657.555,15521,745,0.0
2022-01-15 04:00:00 PM,47043.0,5632.0,14905.42,710.372,15615,792,0.0
2022-01-15 05:00:00 PM,47043.0,5632.0,14514.54,713.951,15228,491,0.0
2022-01-15 06:00:00 PM,47043.0,5632.0,14258.398,678.507,14936,905,0.0
2022-01-15 07:00:00 PM,47043.0,5632.0,13918.978,874.774,14793,752,0.0
2022-01-15 08:00:00 PM,47043.0,5632.0,13365.148,948.449,14313,597,0.0
2022-01-15 09:00:00 PM,47043.0,5632.0,13310.821,947.867,14258,688,0.0
2022-01-15 10:00:00 PM,47043.0,5632.0,13306.437,910.634,14217,07,0.0
2022-01-15 11:00:00 PM,47043.0,5632.0,13431.12,892.867,14323,987,0.0
2022-01-16 12:00:00 AM,47043.0,5734.467,13519.445,888.067,14407,512,0.0
2022-01-16 01:00:00 AM,47043.0,5748.0,13351.059,860.867,14211,926,0.0
2022-01-16 02:00:00 AM,47043.0,5748.0,13127.187,860.867,13988,054,0.0
2022-01-16 03:00:00 AM,47043.0,5748.0,12360.109,758.467,13118,576,0.0
2022-01-16 04:00:00 AM,47043.0,5748.0,12028.824,622.867,12651,691,0.0
2022-01-16 05:00:00 AM,47043.0,5748.0,11927.426,600.867,12528,293,0.0
2022-01-16 06:00:00 AM,47043.0,5748.0,11909.104,600.867,12509,971,0.0
2022-01-16 07:00:00 AM,47043.0,5748.0,11817.252,595.125,12412,377,0.0
2022-01-16 08:00:00 AM,47043.0,5748.0,12239.352,606.138,12845,49,0.0
2022-01-16 09:00:00 AM,47043.0,6741.0,12514.692,716.555,13231,247,0.0
2022-01-16 10:00:00 AM,47043.0,6741.0,12386.421,716.555,13102,976,0.0
2022-01-16 11:00:00 AM,47043.0,6741.0,12396.56,716.555,13113,115,0.0
2022-01-16 12:00:00 PM,47043.0,6741.0,12774.356,718.691,13493,047,0.0
2022-01-16 01:00:00 PM,47043.0,6741.0,12860.907,726.412,13587,319,0.0
2022-01-16 02:00:00 PM,47043.0,6741.0,12865.881,726.412,13592,293,0.0
2022-01-16 03:00:00 PM,47043.0,6741.0,12823.461,920.579,13744,04,0.0
2022-01-16 04:00:00 PM,47043.0,5957.1,12850.529,970.612,13821,141,0.0
2022-01-16 05:00:00 PM,47043.0,5600.0,12894.083,1067.462,13961,545,0.0
2022-01-16 06:00:00 PM,47043.0,5600.0,12877.532,1176.113,14053,645,0.0
2022-01-16 07:00:00 PM,47043.0,5600.0,12845.73,1155.793,14001,523,0.0
2022-01-16 08:00:00 PM,47043.0,5522.667,12596.504,1141.126,13737,63,0.0
2022-01-16 09:00:00 PM,47043.0,5484.0,12614.978,1141.126,13756,104,0.0
2022-01-16 10:00:00 PM,47043.0,5484.0,12525.489,873.793,13399,281,0.0
2022-01-16 11:00:00 PM,47043.0,5484.0,12033.38,740.126,12773,506,0.0
2022-01-17 12:00:00 AM,47043.0,5446.5,11997.847,740.126,12737,973,0.0
2022-01-17 01:00:00 AM,47043.0,5334.0,12083.208,740.126,12823,334,0.0
2022-01-17 02:00:00 AM,47043.0,5334.0,12083.05,740.126,12823,176,0.0
2022-01-17 03:00:00 AM,47043.0,5334.0,12014.967,740.126,12755,093,0.0
2022-01-17 04:00:00 AM,47043.0,5353.8,11687.738,740.126,12427,864,0.0
2022-01-17 05:00:00 AM,47043.0,5631.0,11177.385,743.459,11920,844,0.0
2022-01-17 06:00:00 AM,47043.0,5469.5,11166.107,743.726,11909,833,0.0
2022-01-17 07:00:00 AM,47043.0,5285.033,11321.911,709.959,12031,87,0.0
2022-01-17 08:00:00 AM,47043.0,4954.0,11101.453,708.126,11809,579,0.0
2022-01-17 09:00:00 AM,47043.0,4954.0,11071.795,708.126,11779,921,0.0
2022-01-17 10:00:00 AM,47043.0,4954.0,10803.502,708.126,11511,628,0.0
2022-01-17 11:00:00 AM,47043.0,4954.0,11070.387,708.126,11778,513,0.0
2022-01-17 12:00:00 PM,47043.0,4954.0,11135.717,708.126,11843,843,0.0
2022-01-17 01:00:00 PM,47043.0,4954.0,11222.318,708.126,11930,444,0.0
2022-01-17 02:00:00 PM,47043.0,4988.833,10908.951,708.126,11617,077,0.0
2022-01-17 03:00:00 PM,47043.0,5049.0,10572.353,708.126,11280,479,0.0
2022-01-17 04:00:00 PM,47043.0,5049.0,10574.129,716.793,11290,922,0.0
2022-01-17 05:00:00 PM,47043.0,5049.0,10740.149,748.126,11488,275,0.0
2022-01-17 06:00:00 PM,47043.0,5049.0,10859.73,748.126,11607,856,0.0
2022-01-17 07:00:00 PM,47043.0,5049.0,10843.64,878.032,11721,672,0.0
2022-01-17 08:00:00 PM,47043.0,5014.167,10898.64,1285.317,12183,957,0.0
2022-01-17 09:00:00 PM,47043.0,5282.167,10727.825,1042.065,11769,89,0.0
2022-01-17 10:00:00 PM,47043.0,5756.0,10536.907,801.265,11338,172,0.0
2022-01-17 11:00:00 PM,47043.0,5756.0,10542.02,768.077,11310,096,0.0
2022-01-18 12:00:00 AM,47043.0,5756.0,10204.18,690.405,10894,584,0.0
2022-01-18 01:00:00 AM,47043.0,5756.0,10164.958,682.164,10847,122,0.0
2022-01-18 02:00:00 AM,47043.0,5756.0,10117.021,682.164,10799,185,0.0
2022-01-18 03:00:00 AM,47043.0,6221.0,10129.128,602.664,10731,792,0.0
2022-01-18 04:00:00 AM,47043.0,6686.0,10216.427,523.164,10739,591,0.0
2022-01-18 05:00:00 AM,47043.0,6686.0,10226.896,584.064,10810,96,0.0
2022-01-18 06:00:00 AM,47043.0,6686.0,10125.317,681.591,10806,907,0.0
2022-01-18 07:00:00 AM,47043.0,6686.0,9919.93,712.893,10632,823,0.0
2022-01-18 08:00:00 AM,47043.0,6686.0,10142.689,712.893,10855,582,0.0
2022-01-18 09:00:00 AM,47043.0,6686.0,10293.543,712.893,11006,436,0.0
2022-01-18 10:00:00 AM,47043.0,6971.0,10363.947,670.893,11034,84,0.0
2022-01-18 11:00:00 AM,47043.0,7161.0,10298.747,642.893,10941,64,0.0
2022-01-18 12:00:00 PM,47043.0,7161.0,10264.509,642.893,10907,402,0.0
2022-01-18 01:00:00 PM,47043.0,7161.0,10290.189,642.893,10933,082,0.0
2022-01-18 02:00:00 PM,47043.0,7161.0,10292.57,642.893,10935,463,0.0
2022-01-18 03:00:00 PM,47043.0,7161.0,10153.765,658.282,10812,047,0.0
2022-01-18 04:00:00 PM,47043.0,7161.0,10372.012,691.49,11063,502,0.0
2022-01-18 05:00:00 PM,47043.0,7161.0,10829.077,674.346,11503,423,0.0
2022-01-18 06:00:00 PM,47043.0,7161.0,10985.989,638.521,11624,51,0.0
2022-01-18 07:00:00 PM,47043.0,7161.0,11137.072,629.028,11766,1,0.0
2022-01-18 08:00:00 PM,47043.0,7161.0,11005.389,652.656,11658,045,0.0
2022-01-18 09:00:00 PM,47043.0,7161.0,10725.375,698.404,11423,78,0.0
2022-01-18 10:00:00 PM,47043.0,7161.0,10719.989,678.992,11398,981,0.0
2022-01-18 11:00:00 PM,47043.0,7161.0,10615.175,678.992,11294,167,0.0
2022-01-19 12:00:00 AM,47043.0,7230.667,10313.438,678.992,10992,43,0.0
2022-01-19 01:00:00 AM,47043.0,7256.0,10281.918,678.992,10960,91,0.0
2022-01-19 02:00:00 AM,47043.0,7186.333,10281.918,678.992,10960,91,0.0
2022-01-19 03:00:00 AM,47043.0,7161.0,10716.623,678.992,11395,615,0.0
2022-01-19 04:00:00 AM,47043.0,7161.0,11021.251,678.992,11700,243,0.0
2022-01-19 05:00:00 AM,47043.0,7161.0,11257.254,555.853,11813,107,0.0
2022-01-19 06:00:00 AM,47043.0,7161.0,11143.407,521.085,11664,492,0.0
2022-01-19 07:00:00 AM,47043.0,7161.0,11166.123,506.651,11672,774,0.0
2022-01-19 08:00:00 AM,47043.0,7161.0,11432.398,613.234,12045,631,0.0
2022-01-19 09:00:00 AM,47043.0,7161.0,11427.493,661.026,12088,519,0.0
2022-01-19 10:00:00 AM,47043.0,7161.0,11466.536,713.549,12180,085,0.0
2022-01-19 11:00:00 AM,47043.0,7161.0,11497.445,735.382,12232,827,0.0
2022-01-19 12:00:00 PM,47043.0,7161.0,11552.539,844.327,12396,867,0.0
2022-01-19 01:00:00 PM,47043.0,7161.0,12146.987,860.067,13007,054,0.0
2022-01-19 02:00:00 PM,47043.0,7161.0,12221.515,942.784,13164,299,0.0
2022-01-19 03:00:00 PM,47043.0,7161.0,12160.476,957.784,13118,26,0.0
2022-01-19 04:00:00 PM,47043.0,7161.0,12080.05,981.517,13061,567,0.0
2022-01-19 05:00:00 PM,47043.0,7161.0,11625.034,1104.113,12729,147,0.0
2022-01-19 06:00:00 PM,47043.0,7161.0,11251.187,1116.405,12367,592,0.0
2022-01-19 07:00:00 PM,47043.0,7161.0,11195.276,1144.21,12339,486,0.0
2022-01-19 08:00:00 PM,47043.0,7161.0,11172.262,1147.95,12320,213,0.0
2022-01-19 09:00:00 PM,47043.0,7161.0,11416.632,1081.723,12498,355,0.0
2022-01-19 10:00:00 PM,47043.0,7161.0,11561.579,824.631,12386,21,0.0
2022-01-19 11:00:00 PM,47043.0,7161.0,11603.192,738.563,12341,756,0.0
2022-01-20 12:00:00 AM,47043.0,7161.0,11507.459,664.567,12172,026,0.0
2022-01-20 01:00:00 AM,47043.0,7161.0,11465.973,638.067,12104,04,0.0
2022-01-20 02:00:00 AM,47043.0,7161.0,11371.268,637.167,12008,435,0.0
2022-01-20 03:00:00 AM,47043.0,7161.0,11478.747,620.067,12098,814,0.0
2022-01-20 04:00:00 AM,47043.0,6824.4,11914.492,634.518,12549,01,0.0
2022-01-20 05:00:00 AM,47043.0,6549.0,12060.749,591.418,12652,167,0.0
2022-01-20 06:00:00 AM,47043.0,6549.0,12061.423,588.887,12650,31,0.0
2022-01-20 07:00:00 AM,47043.0,6589.8,11905.01,588.887,12493,897,0.0
2022-01-20 08:00:00 AM,47043.0,6855.0,11322.956,588.887,11911,843,0.0
2022-01-20 09:00:00 AM,47043.0,6855.0,11179.853,588.887,11768,74,0.0
2022-01-20 10:00:00 AM,47043.0,6855.0,11130.429,588.887,11719,316,0.0
2022-01-20 11:00:00 AM,47043.0,6855.0,10884.64,583.687,11468,327,0.0
2022-01-20 12:00:00 PM,47043.0,6661.2,11088.429,590.837,11679,266,0.0
2022-01-20 01:00:00 PM,47043.0,6549.0,11327.422,703.287,12030,709,0.0
2022-01-20 02:00:00 PM,47043.0,6549.0,11358.209,768.404,12126,613,0.0
2022-01-20 03:00:00 PM,47043.0,6549.0,11336.193,875.887,12212,08,0.0
2022-01-20 04:00:00 PM,47043.0,6549.0,11065.521,915.655,11981,176,0.0
2022-01-20 05:00:00 PM,47043.0,6549.0,11039.023,1107.201,12146,224,0.0
2022-01-20 06:00:00 PM,47043.0,6549.0,11024.678,1181.777,12206,455,0.0
2022-01-20 07:00:00 PM,47043.0,6549.0,11052.678,981.973,12034,652,0.0
2022-01-20 08:00:00 PM,47043.0,6549.0,11521.304,759.867,12281,171,0.0
2022-01-20 09:00:00 PM,47043.0,7082.333,11451.377,666.0,12117,377,0.0
2022-01-20 10:00:00 PM,47043.0,7189.0,11530.073,663.883,12193,956,0.0
2022-01-20 11:00:00 PM,47043.0,7189.0,11882.97,539.0,12421,97,0.0
2022-01-21 12:00:00 AM,47043.0,7189.0,11824.067,528.417,12352,483,0.0
2022-01-21 01:00:00 AM,47043.0,7189.0,11857.428,488.0,12345,428,0.0
2022-01-21 02:00:00 AM,47043.0,7189.0,11508.132,471.533,11979,665,0.0
2022-01-21 03:00:00 AM,47043.0,7284.0,11437.38,393.0,11830,38,0.0
2022-01-21 04:00:00 AM,47043.0,7339.0,11427.149,382.0,11809,149,0.0
2022-01-21 05:00:00 AM,47043.0,7339.0,11368.66,423.288,11791,949,0.0
2022-01-21 06:00:00 AM,47043.0,7339.0,11516.985,435.717,11952,702,0.0
2022-01-21 07:00:00 AM,47043.0,7339.0,11613.573,398.0,12011,573,0.0
2022-01-21 08:00:00 AM,47043.0,7339.0,12317.88,396.333,12714,213,0.0
2022-01-21 09:00:00 AM,47043.0,7339.0,12378.691,353.485,12732,175,0.0
2022-01-21 10:00:00 AM,47043.0,7339.0,12503.433,457.69,12961,123,0.0
2022-01-21 11:00:00 AM,47043.0,7339.0,12455.923,529.89,12985,813,0.0
2022-01-21 12:00:00 PM,47043.0,7339.0,12585.189,583.323,13168,513,0.0
2022-01-21 01:00:00 PM,47043.0,7339.0,12627.773,678.444,13306,217,0.0
2022-01-21 02:00:00 PM,47043.0,7339.0,12599.866,801.984,13401,849,0.0
2022-01-21 03:00:00 PM,47043.0,7339.0,12461.466,877.232,13338,698,0.0
2022-01-21 04:00:00 PM,47043.0,7339.0,12311.46,849.741,13161,201,0.0
2022-01-21 05:00:00 PM,47043.0,7339.0,12206.65,849.741,13056,391,0.0
2022-01-21 06:00:00 PM,47043.0,7339.0,12509.696,819.841,13329,537,0.0
2022-01-21 07:00:00 PM,47043.0,7339.0,12767.079,973.741,13740,82,0.0
2022-01-21 08:00:00 PM,47043.0,7339.0,13007.643,973.741,13981,384,0.0
2022-01-21 09:00:00 PM,47043.0,7313.667,13028.817,969.741,13998,558,0.0
2022-01-21 10:00:00 PM,47043.0,7149.0,13307.356,781.447,14088,802,0.0
2022-01-21 11:00:00 PM,47043.0,7149.0,13514.581,606.219,14120,8,0.0
2022-01-22 12:00:00 AM,47043.0,7400.649,13320.903,570.306,13891,209,0.0
2022-01-22 01:00:00 AM,47043.0,7405.788,13094.333,522.485,13616,818,0.0
2022-01-22 02:00:00 AM,47043.0,7403.479,13208.607,496.002,13704,608,0.0
2022-01-22 03:00:00 AM,47043.0,7403.479,13329.487,473.785,13803,272,0.0
2022-01-22 04:00:00 AM,47043.0,7403.479,13099.964,473.785,13573,749,0.0
2022-01-22 05:00:00 AM,47043.0,7403.479,12719.056,446.835,13165,891,0.0
2022-01-22 06:00:00 AM,47043.0,7403.479,12914.109,410.118,13324,228,0.0
2022-01-22 07:00:00 AM,47043.0,7403.479,12801.309,446.785,13248,094,0.0
2022-01-22 08:00:00 AM,47043.0,7403.479,12726.489,472.859,13199,347,0.0
2022-01-22 09:00:00 AM,47043.0,7403.479,13024.264,495.673,13519,937,0.0
2022-01-22 10:00:00 AM,47043.0,7403.479,13077.612,495.673,13573,285,0.0
2022-01-22 11:00:00 AM,47043.0,7403.479,13000.958,495.673,13496,631,0.0
2022-01-22 12:00:00 PM,47043.0,7730.146,12510.726,496.206,13006,933,0.0
2022-01-22 01:00:00 PM,47043.0,7753.479,12353.602,503.673,12857,275,0.0
2022-01-22 02:00:00 PM,47043.0,7753.479,12368.134,560.973,12929,107,0.0
2022-01-22 03:00:00 PM,47043.0,7753.479,12113.435,714.148,12827,583,0.0
2022-01-22 04:00:00 PM,47043.0,7753.479,12250.386,737.994,12988,38,0.0
2022-01-22 05:00:00 PM,47043.0,7753.479,12219.284,763.844,12983,128,0.0
2022-01-22 06:00:00 PM,47043.0,7753.479,11780.916,676.905,12457,82,0.0
2022-01-22 07:00:00 PM,47043.0,7753.479,11650.742,650.772,12301,514,0.0
2022-01-22 08:00:00 PM,47043.0,7753.479,11749.288,563.564,12312,852,0.0
2022-01-22 09:00:00 PM,47043.0,7695.646,11488.955,563.564,12052,519,0.0
2022-01-22 10:00:00 PM,47043.0,7715.479,11333.148,563.564,11896,712,0.0
2022-01-22 11:00:00 PM,47043.0,7715.479,11318.607,563.564,11882,171,0.0
2022-01-23 12:00:00 AM,47043.0,7715.479,11417.296,563.564,11980,86,0.0
2022-01-23 01:00:00 AM,47043.0,7715.479,11373.315,563.564,11936,879,0.0
2022-01-23 02:00:00 AM,47043.0,7715.479,11428.226,563.564,11991,79,0.0
2022-01-23 03:00:00 AM,47043.0,7715.479,11362.947,563.564,11926,511,0.0
2022-01-23 04:00:00 AM,47043.0,7715.479,11251.368,563.564,11814,932,0.0
2022-01-23 05:00:00 AM,47043.0,7679.085,11062.541,563.564,11626,105,0.0
2022-01-23 06:00:00 AM,47043.0,7579.0,10964.366,583.564,11547,93,0.0
2022-01-23 07:00:00 AM,47043.0,7579.0,11043.175,593.564,11636,739,0.0
2022-01-23 08:00:00 AM,47043.0,7579.0,10973.433,593.564,11566,997,0.0
2022-01-23 09:00:00 AM,47043.0,7579.0,10779.391,517.627,11297,018,0.0
2022-01-23 10:00:00 AM,47043.0,7579.0,10849.537,464.736,11314,273,0.0
2022-01-23 11:00:00 AM,47043.0,7579.0,10993.801,430.903,11424,704,0.0
2022-01-23 12:00:00 PM,47043.0,7579.0,11265.302,404.936,11670,238,0.0
2022-01-23 01:00:00 PM,47043.0,7579.0,11339.751,411.736,11751,487,0.0
2022-01-23 02:00:00 PM,47043.0,7579.0,11252.905,411.736,11664,641,0.0
2022-01-23 03:00:00 PM,47043.0,7579.0,11290.403,395.825,11686,228,0.0
2022-01-23 04:00:00 PM,47043.0,7579.0,11326.059,348.718,11674,776,0.0
2022-01-23 05:00:00 PM,47043.0,7507.0,10937.024,337.0,11274,024,0.0
2022-01-23 06:00:00 PM,47043.0,7219.0,11058.595,408.5,11467,095,0.0
2022-01-23 07:00:00 PM,47043.0,7219.0,11325.677,532.0,11857,677,0.0
2022-01-23 08:00:00 PM,47043.0,7219.0,11267.268,532.0,11799,268,0.0
2022-01-23 09:00:00 PM,47043.0,7149.667,11299.635,491.05,11790,685,0.0
2022-01-23 10:00:00 PM,47043.0,7139.0,11254.366,469.0,11723,366,0.0
2022-01-23 11:00:00 PM,47043.0,7067.0,10900.826,469.0,11369,826,0.0
2022-01-24 12:00:00 AM,47043.0,6779.0,10964.289,469.0,11433,289,0.0
2022-01-24 01:00:00 AM,47043.0,6779.0,10584.321,469.0,11053,321,0.0
2022-01-24 02:00:00 AM,47043.0,6779.0,10483.954,469.0,10952,954,0.0
2022-01-24 03:00:00 AM,47043.0,6684.0,10379.565,529.667,10909,232,0.0
2022-01-24 04:00:00 AM,47043.0,6629.0,10343.661,539.0,10882,661,0.0
2022-01-24 05:00:00 AM,47043.0,6799.0,10300.922,494.183,10795,105,0.0
2022-01-24 06:00:00 AM,47043.0,6909.85,10157.824,449.467,10607,291,0.0
2022-01-24 07:00:00 AM,47043.0,6976.0,9786.872,462.533,10249,406,0.0
2022-01-24 08:00:00 AM,47043.0,6976.0,9737.137,407.0,10144,137,0.0
2022-01-24 09:00:00 AM,47043.0,6976.0,9745.329,536.25,10281,579,0.0
2022-01-24 10:00:00 AM,47043.0,6976.0,9707.951,672.0,10379,951,0.0
2022-01-24 11:00:00 AM,47043.0,6976.0,9694.857,672.0,10366,857,0.0
2022-01-24 12:00:00 PM,47043.0,6976.0,9668.405,672.0,10340,405,0.0
2022-01-24 01:00:00 PM,47043.0,6902.667,9929.898,672.0,10601,898,0.0
2022-01-24 02:00:00 PM,47043.0,6776.0,10439.802,688.95,11128,752,0.0
2022-01-24 03:00:00 PM,47043.0,6776.0,10615.353,1065.933,11681,286,0.0
2022-01-24 04:00:00 PM,47043.0,6776.0,10810.532,1308.337,12118,869,0.0
2022-01-24 05:00:00 PM,47043.0,6776.0,10853.528,1325.713,12179,241,0.0
2022-01-24 06:00:00 PM,47043.0,6776.0,10779.871,1365.022,12144,894,0.0
2022-01-24 07:00:00 PM,47043.0,6776.0,10506.699,1313.193,11819,892,0.0
2022-01-24 08:00:00 PM,47043.0,6776.0,10826.855,1278.964,12105,82,0.0
2022-01-24 09:00:00 PM,47043.0,6776.0,10860.208,1184.027,12044,235,0.0
2022-01-24 10:00:00 PM,47043.0,6905.833,10697.184,1137.147,11834,331,0.0
2022-01-24 11:00:00 PM,47043.0,7060.167,10341.317,1124.397,11465,714,0.0
2022-01-25 12:00:00 AM,47043.0,7076.0,10339.545,1110.147,11449,692,0.0
2022-01-25 01:00:00 AM,47043.0,7018.25,10325.19,1110.147,11435,337,0.0
2022-01-25 02:00:00 AM,47043.0,6911.0,10316.563,1105.48,11422,043,0.0
2022-01-25 03:00:00 AM,47043.0,6911.0,10349.668,1093.147,11442,815,0.0
2022-01-25 04:00:00 AM,47043.0,6827.75,10445.618,1100.147,11545,765,0.0
2022-01-25 05:00:00 AM,47043.0,6726.0,10368.883,1079.446,11448,329,0.0
2022-01-25 06:00:00 AM,47043.0,6646.833,10550.021,1009.234,11559,255,0.0
2022-01-25 07:00:00 AM,47043.0,6631.0,10582.126,977.967,11560,093,0.0
2022-01-25 08:00:00 AM,47043.0,6631.0,10484.027,977.967,11461,994,0.0
2022-01-25 09:00:00 AM,47043.0,6631.0,10359.484,977.967,11337,451,0.0
2022-01-25 10:00:00 AM,47043.0,6631.0,10518.147,977.967,11496,114,0.0
2022-01-25 11:00:00 AM,47043.0,6631.0,10469.458,978.3,11447,758,0.0
2022-01-25 12:00:00 PM,47043.0,6631.0,10463.611,1003.7,11467,311,0.0
2022-01-25 01:00:00 PM,47043.0,6631.0,10692.462,1081.367,11773,829,0.0
2022-01-25 02:00:00 PM,47043.0,6631.0,10828.402,1132.967,11961,369,0.0
2022-01-25 03:00:00 PM,47043.0,6631.0,11087.17,1160.834,12248,004,0.0
2022-01-25 04:00:00 PM,47043.0,6631.0,11114.488,1220.967,12335,455,0.0
2022-01-25 05:00:00 PM,47043.0,6631.0,11002.822,1220.967,12223,789,0.0
2022-01-25 06:00:00 PM,47043.0,6631.0,10718.499,1320.967,12039,466,0.0
2022-01-25 07:00:00 PM,47043.0,6631.0,10449.507,1324.7,11774,207,0.0
2022-01-25 08:00:00 PM,47043.0,6631.0,10342.374,1338.717,11681,091,0.0
2022-01-25 09:00:00 PM,47043.0,6631.0,10315.315,1337.284,11652,599,0.0
2022-01-25 10:00:00 PM,47043.0,6617.333,10228.466,1358.967,11587,433,0.0
2022-01-25 11:00:00 PM,47043.0,6426.0,10607.555,1203.434,11810,989,0.0
2022-01-26 12:00:00 AM,47043.0,6426.0,10792.358,1007.967,11800,325,0.0
2022-01-26 01:00:00 AM,47043.0,6426.0,10997.748,1007.967,12005,715,0.0
2022-01-26 02:00:00 AM,47043.0,6426.0,11093.645,1025.634,12119,278,0.0
2022-01-26 03:00:00 AM,47043.0,6426.0,11113.107,1028.467,12141,574,0.0
2022-01-26 04:00:00 AM,47043.0,6426.0,11025.268,1037.967,12063,235,0.0
2022-01-26 05:00:00 AM,47043.0,6426.0,11084.362,1061.967,12146,329,0.0
2022-01-26 06:00:00 AM,47043.0,6426.0,11005.36,1069.967,12075,327,0.0
2022-01-26 07:00:00 AM,47043.0,6426.0,10958.305,1069.967,12028,272,0.0
2022-01-26 08:00:00 AM,47043.0,6426.0,10935.909,1071.634,12007,542,0.0
2022-01-26 09:00:00 AM,47043.0,6426.0,10957.906,1079.967,12037,873,0.0
2022-01-26 10:00:00 AM,47043.0,6426.0,11613.863,1089.6,12703,463,0.0
2022-01-26 11:00:00 AM,47043.0,6426.0,12005.211,1113.967,13119,178,0.0
2022-01-26 12:00:00 PM,47043.0,6426.0,11992.371,1132.3,13124,672,0.0
2022-01-26 01:00:00 PM,47043.0,6426.0,11682.224,1235.434,12917,657,0.0
2022-01-26 02:00:00 PM,47043.0,6426.0,11480.735,1240.067,12720,802,0.0
2022-01-26 03:00:00 PM,47043.0,6426.0,11241.621,1195.967,12437,588,0.0
2022-01-26 04:00:00 PM,47043.0,6426.0,11863.013,1165.567,13028,58,0.0
2022-01-26 05:00:00 PM,47043.0,6426.0,11968.828,1195.967,13164,795,0.0
2022-01-26 06:00:00 PM,47043.0,6426.0,11929.699,1175.491,13105,19,0.0
2022-01-26 07:00:00 PM,47043.0,6426.0,11912.946,1164.291,13077,237,0.0
2022-01-26 08:00:00 PM,47043.0,6426.0,11979.788,1168.424,13148,212,0.0
2022-01-26 09:00:00 PM,47043.0,6426.0,11946.667,1151.961,13098,628,0.0
2022-01-26 10:00:00 PM,47043.0,6426.0,11471.105,1138.967,12610,072,0.0
2022-01-26 11:00:00 PM,47043.0,6426.0,11486.476,1120.467,12606,943,0.0
2022-01-27 12:00:00 AM,47043.0,6690.0,11062.344,1060.084,12122,428,0.0
2022-01-27 01:00:00 AM,47043.0,7146.0,10605.275,982.967,11588,242,0.0
2022-01-27 02:00:00 AM,47043.0,7146.0,10554.819,947.3,11502,12,0.0
2022-01-27 03:00:00 AM,47043.0,7146.0,10373.371,942.55,11315,922,0.0
