tstamp,date,day,time,week_number,ptot,epoch_timestamp,DC,month,wrkHr,dayTime,weekDay,Off-Peak,Peak,Standard
01-Oct-2022 05:00:00,274,6,0.208333333333333,40,139.992,1664596508,56.3,9,0,0,0,1,0,0
01-Oct-2022 06:00:00,274,6,0.25,40,174.493,1664600108,55.6,9,0,0,0,1,0,0
01-Oct-2022 07:00:00,274,6,0.291666666666667,40,178.071,1664603708,53.5,9,0,1,0,1,0,0
01-Oct-2022 08:00:00,274,6,0.333333333333333,40,173.233,1664607308,53.6,9,0,1,0,1,0,0
01-Oct-2022 09:00:00,274,6,0.375,40,170.632,1664610908,59.4,9,0,1,0,1,0,0
01-Oct-2022 10:00:00,274,6,0.416666666666667,40,171.069,1664614508,60.7,9,0,1,0,1,0,0
01-Oct-2022 11:00:00,274,6,0.458333333333333,40,168.601,1664618109,58,9,0,1,0,1,0,0
01-Oct-2022 12:00:00,274,6,0.5,40,160.147666666667,1664621700,59.6,9,0,1,0,1,0,0
01-Oct-2022 13:00:00,274,6,0.541666666666667,40,151.694333333333,1664625300,56.5,9,0,1,0,1,0,0
01-Oct-2022 14:00:00,274,6,0.583333333333333,40,143.241,1664628908,54.4,9,0,1,0,1,0,0
01-Oct-2022 15:00:00,274,6,0.625,40,198.045,1664632508,54.5,9,0,1,0,1,0,0
01-Oct-2022 16:00:00,274,6,0.666666666666667,40,189.022,1664636108,53.1,9,0,0,0,1,0,0
01-Oct-2022 17:00:00,274,6,0.708333333333333,40,179.453,1664639707,54.9,9,0,0,0,1,0,0
01-Oct-2022 18:00:00,274,6,0.75,40,184.426,1664643309,62.5,9,0,0,0,1,0,0
01-Oct-2022 19:00:00,274,6,0.791666666666667,40,147.882,1664646909,67.7,9,0,0,0,1,0,0
01-Oct-2022 20:00:00,274,6,0.833333333333333,40,130.555,1664650508,70.4,9,0,0,0,1,0,0
01-Oct-2022 21:00:00,274,6,0.875,40,131.134,1664654108,72.9,9,0,0,0,1,0,0
01-Oct-2022 22:00:00,274,6,0.916666666666667,40,129.95,1664657708,61.2,9,0,0,0,1,0,0
01-Oct-2022 23:00:00,274,6,0.958333333333333,40,121.82,1664661308,57.4,9,0,0,0,1,0,0
02-Oct-2022 00:00:00,275,7,0,41,118.638,1664664908,55.6,10,0,0,0,1,0,0
02-Oct-2022 01:00:00,275,7,0.0416666666666667,41,120.76,1664668509,56,10,0,0,0,1,0,0
02-Oct-2022 02:00:00,275,7,0.0833333333333333,41,120.031,1664672109,56.2,10,0,0,0,1,0,0
02-Oct-2022 03:00:00,275,7,0.125,41,120.632,1664675708,56.5,10,0,0,0,1,0,0
02-Oct-2022 04:00:00,275,7,0.166666666666667,41,128.153666666667,1664679300,56.3,10,0,0,0,1,0,0
02-Oct-2022 05:00:00,275,7,0.208333333333333,41,135.675333333333,1664682900,56,10,0,0,0,1,0,0
02-Oct-2022 06:00:00,275,7,0.25,41,143.197,1664686508,55.8,10,0,0,0,1,0,0
02-Oct-2022 07:00:00,275,7,0.291666666666667,41,174.981,1664690108,54.4,10,0,1,0,1,0,0
02-Oct-2022 08:00:00,275,7,0.333333333333333,41,173.144,1664693708,53.1,10,0,1,0,1,0,0
02-Oct-2022 09:00:00,275,7,0.375,41,173.627,1664697308,52.4,10,0,1,0,1,0,0
02-Oct-2022 10:00:00,275,7,0.416666666666667,41,187.9,1664700908,52.7,10,0,1,0,1,0,0
02-Oct-2022 11:00:00,275,7,0.458333333333333,41,193.458,1664704508,52.2,10,0,1,0,1,0,0
02-Oct-2022 12:00:00,275,7,0.5,41,186.102333333333,1664708100,52,10,0,1,0,1,0,0
02-Oct-2022 13:00:00,275,7,0.541666666666667,41,178.746666666667,1664711700,52,10,0,1,0,1,0,0
02-Oct-2022 14:00:00,275,7,0.583333333333333,41,171.391,1664715308,51.8,10,0,1,0,1,0,0
02-Oct-2022 15:00:00,275,7,0.625,41,208.873,1664718908,52.7,10,0,1,0,1,0,0
02-Oct-2022 16:00:00,275,7,0.666666666666667,41,205.217,1664722508,52.7,10,0,0,0,1,0,0
02-Oct-2022 17:00:00,275,7,0.708333333333333,41,198.711,1664726108,53.1,10,0,0,0,1,0,0
02-Oct-2022 18:00:00,275,7,0.75,41,182.391,1664729708,51.8,10,0,0,0,1,0,0
02-Oct-2022 19:00:00,275,7,0.791666666666667,41,182.547,1664733308,52.4,10,0,0,0,1,0,0
02-Oct-2022 20:00:00,275,7,0.833333333333333,41,156.153666666667,1664736900,53.3,10,0,0,0,1,0,0
02-Oct-2022 21:00:00,275,7,0.875,41,129.760333333333,1664740500,54,10,0,0,0,1,0,0
02-Oct-2022 22:00:00,275,7,0.916666666666667,41,103.367,1664744108,54.2,10,0,0,0,1,0,0
02-Oct-2022 23:00:00,275,7,0.958333333333333,41,182.604,1664747708,54.7,10,0,0,0,1,0,0
03-Oct-2022 00:00:00,276,1,0,41,188.094,1664751308,56,10,0,0,1,1,0,0
03-Oct-2022 01:00:00,276,1,0.0416666666666667,41,185.119,1664754908,55.8,10,0,0,1,1,0,0
03-Oct-2022 02:00:00,276,1,0.0833333333333333,41,181.475,1664758509,55.8,10,0,0,1,1,0,0
03-Oct-2022 03:00:00,276,1,0.125,41,182.329,1664762109,55.8,10,0,0,1,1,0,0
03-Oct-2022 04:00:00,276,1,0.166666666666667,41,178.873,1664765708,56.5,10,0,0,1,1,0,0
03-Oct-2022 05:00:00,276,1,0.208333333333333,41,174.596,1664769308,57.1,10,0,0,1,1,0,0
03-Oct-2022 06:00:00,276,1,0.25,41,186.857,1664772909,70.7,10,0,0,1,0,0,1
03-Oct-2022 07:00:00,276,1,0.291666666666667,41,205.032,1664776508,127.6,10,1,1,1,0,1,0
03-Oct-2022 08:00:00,276,1,0.333333333333333,41,229.396,1664780109,161.8,10,1,1,1,0,1,0
03-Oct-2022 09:00:00,276,1,0.375,41,243.525,1664783708,168.5,10,1,1,1,0,1,0
03-Oct-2022 10:00:00,276,1,0.416666666666667,41,246.925,1664787309,161.5,10,1,1,1,0,0,1
03-Oct-2022 11:00:00,276,1,0.458333333333333,41,246.418,1664790908,165.1,10,1,1,1,0,0,1
03-Oct-2022 12:00:00,276,1,0.5,41,239.245333333333,1664794500,162,10,1,1,1,0,0,1
03-Oct-2022 13:00:00,276,1,0.541666666666667,41,232.072666666667,1664798100,153.2,10,1,1,1,0,0,1
03-Oct-2022 14:00:00,276,1,0.583333333333333,41,224.9,1664801709,149.6,10,1,1,1,0,0,1
03-Oct-2022 15:00:00,276,1,0.625,41,248.29,1664805309,123.3,10,1,1,1,0,0,1
03-Oct-2022 16:00:00,276,1,0.666666666666667,41,235.877,1664808908,88.6,10,0,0,1,0,0,1
03-Oct-2022 17:00:00,276,1,0.708333333333333,41,220.636,1664812508,80.8,10,0,0,1,0,0,1
03-Oct-2022 18:00:00,276,1,0.75,41,207.619,1664816108,76.9,10,0,0,1,0,1,0
03-Oct-2022 19:00:00,276,1,0.791666666666667,41,157.457,1664819708,75.4,10,0,0,1,0,1,0
03-Oct-2022 20:00:00,276,1,0.833333333333333,41,129.314,1664823308,59.8,10,0,0,1,0,0,1
03-Oct-2022 21:00:00,276,1,0.875,41,134.445,1664826909,58.1,10,0,0,1,0,0,1
03-Oct-2022 22:00:00,276,1,0.916666666666667,41,126.142,1664830508,62.8,10,0,0,1,1,0,0
03-Oct-2022 23:00:00,276,1,0.958333333333333,41,123.519,1664834108,58,10,0,0,1,1,0,0
04-Oct-2022 00:00:00,277,2,0,41,122.327,1664837708,56.3,10,0,0,1,1,0,0
04-Oct-2022 01:00:00,277,2,0.0416666666666667,41,123.265,1664841309,56.5,10,0,0,1,1,0,0
04-Oct-2022 02:00:00,277,2,0.0833333333333333,41,121.911,1664844908,56.5,10,0,0,1,1,0,0
04-Oct-2022 03:00:00,277,2,0.125,41,119.588,1664848509,56.5,10,0,0,1,1,0,0
04-Oct-2022 04:00:00,277,2,0.166666666666667,41,127.113,1664852100,57.1,10,0,0,1,1,0,0
04-Oct-2022 05:00:00,277,2,0.208333333333333,41,134.638,1664855700,57.8,10,0,0,1,1,0,0
04-Oct-2022 06:00:00,277,2,0.25,41,142.163,1664859308,73.3,10,0,0,1,0,0,1
04-Oct-2022 07:00:00,277,2,0.291666666666667,41,218.472,1664862908,126.7,10,1,1,1,0,1,0
04-Oct-2022 08:00:00,277,2,0.333333333333333,41,228.022,1664866508,160,10,1,1,1,0,1,0
04-Oct-2022 09:00:00,277,2,0.375,41,242.498,1664870109,160.2,10,1,1,1,0,1,0
04-Oct-2022 10:00:00,277,2,0.416666666666667,41,250.598,1664873708,165.6,10,1,1,1,0,0,1
04-Oct-2022 11:00:00,277,2,0.458333333333333,41,261.844,1664877309,174.2,10,1,1,1,0,0,1
04-Oct-2022 12:00:00,277,2,0.5,41,265.767,1664880908,171.4,10,1,1,1,0,0,1
04-Oct-2022 13:00:00,277,2,0.541666666666667,41,274.991,1664884508,170.6,10,1,1,1,0,0,1
04-Oct-2022 14:00:00,277,2,0.583333333333333,41,279.706,1664888108,159.3,10,1,1,1,0,0,1
04-Oct-2022 15:00:00,277,2,0.625,41,272.456,1664891708,141.3,10,1,1,1,0,0,1
04-Oct-2022 16:00:00,277,2,0.666666666666667,41,256.464,1664895309,105.3,10,0,0,1,0,0,1
04-Oct-2022 17:00:00,277,2,0.708333333333333,41,221.936,1664898908,90.7,10,0,0,1,0,0,1
04-Oct-2022 18:00:00,277,2,0.75,41,206.999,1664902509,87.7,10,0,0,1,0,1,0
04-Oct-2022 19:00:00,277,2,0.791666666666667,41,157.372,1664906107,81.7,10,0,0,1,0,1,0
04-Oct-2022 20:00:00,277,2,0.833333333333333,41,154.494666666667,1664909700,73.6,10,0,0,1,0,0,1
04-Oct-2022 21:00:00,277,2,0.875,41,151.617333333333,1664913300,69.8,10,0,0,1,0,0,1
04-Oct-2022 22:00:00,277,2,0.916666666666667,41,148.74,1664916908,62.1,10,0,0,1,1,0,0
04-Oct-2022 23:00:00,277,2,0.958333333333333,41,187.467,1664920508,57.6,10,0,0,1,1,0,0
05-Oct-2022 00:00:00,278,3,0,41,186.131,1664924108,56,10,0,0,1,1,0,0
05-Oct-2022 01:00:00,278,3,0.0416666666666667,41,182.68,1664927708,55.8,10,0,0,1,1,0,0
05-Oct-2022 02:00:00,278,3,0.0833333333333333,41,168.544666666667,1664931300,56,10,0,0,1,1,0,0
05-Oct-2022 03:00:00,278,3,0.125,41,154.409333333333,1664934900,56.3,10,0,0,1,1,0,0
05-Oct-2022 04:00:00,278,3,0.166666666666667,41,140.274,1664938509,56.5,10,0,0,1,1,0,0
05-Oct-2022 05:00:00,278,3,0.208333333333333,41,184.889,1664942109,55.6,10,0,0,1,1,0,0
05-Oct-2022 06:00:00,278,3,0.25,41,185.981,1664945708,58.7,10,0,0,1,0,0,1
05-Oct-2022 07:00:00,278,3,0.291666666666667,41,199.563,1664949308,119.5,10,1,1,1,0,1,0
05-Oct-2022 08:00:00,278,3,0.333333333333333,41,220.737,1664952908,160.2,10,1,1,1,0,1,0
05-Oct-2022 09:00:00,278,3,0.375,41,224.952,1664956508,174.8,10,1,1,1,0,1,0
05-Oct-2022 10:00:00,278,3,0.416666666666667,41,204.590333333333,1664960100,173,10,1,1,1,0,0,1
05-Oct-2022 11:00:00,278,3,0.458333333333333,41,184.228666666667,1664963700,166.3,10,1,1,1,0,0,1
05-Oct-2022 12:00:00,278,3,0.5,41,163.867,1664967308,168.8,10,1,1,1,0,0,1
05-Oct-2022 13:00:00,278,3,0.541666666666667,41,253.735,1664970908,166.1,10,1,1,1,0,0,1
05-Oct-2022 14:00:00,278,3,0.583333333333333,41,271.321,1664974508,161.3,10,1,1,1,0,0,1
05-Oct-2022 15:00:00,278,3,0.625,41,271.351,1664978108,147.1,10,1,1,1,0,0,1
05-Oct-2022 16:00:00,278,3,0.666666666666667,41,260.389,1664981708,113.6,10,0,0,1,0,0,1
05-Oct-2022 17:00:00,278,3,0.708333333333333,41,228.207,1664985308,97,10,0,0,1,0,0,1
05-Oct-2022 18:00:00,278,3,0.75,41,206.829,1664988908,92.5,10,0,0,1,0,1,0
05-Oct-2022 19:00:00,278,3,0.791666666666667,41,156.968,1664992508,90.9,10,0,0,1,0,1,0
05-Oct-2022 20:00:00,278,3,0.833333333333333,41,132.645,1664996108,91.4,10,0,0,1,0,0,1
05-Oct-2022 21:00:00,278,3,0.875,41,136.152,1664999708,71.1,10,0,0,1,0,0,1
05-Oct-2022 22:00:00,278,3,0.916666666666667,41,132.087,1665003309,64.3,10,0,0,1,1,0,0
05-Oct-2022 23:00:00,278,3,0.958333333333333,41,130.41,1665006908,58.7,10,0,0,1,1,0,0
06-Oct-2022 00:00:00,279,4,0,41,129.6,1665010508,56.7,10,0,0,1,1,0,0
06-Oct-2022 01:00:00,279,4,0.0416666666666667,41,127.273,1665014108,56.5,10,0,0,1,1,0,0
06-Oct-2022 02:00:00,279,4,0.0833333333333333,41,134.792333333333,1665017700,56.3,10,0,0,1,1,0,0
06-Oct-2022 03:00:00,279,4,0.125,41,142.311666666667,1665021300,57.1,10,0,0,1,1,0,0
06-Oct-2022 04:00:00,279,4,0.166666666666667,41,149.831,1665024908,56.5,10,0,0,1,1,0,0
06-Oct-2022 05:00:00,279,4,0.208333333333333,41,180.995,1665028508,56.7,10,0,0,1,1,0,0
06-Oct-2022 06:00:00,279,4,0.25,41,195.17,1665032108,58,10,0,0,1,0,0,1
06-Oct-2022 07:00:00,279,4,0.291666666666667,41,207.579,1665035708,113,10,1,1,1,0,1,0
06-Oct-2022 08:00:00,279,4,0.333333333333333,41,238.967,1665039308,155.3,10,1,1,1,0,1,0
06-Oct-2022 09:00:00,279,4,0.375,41,251.104,1665042908,171.2,10,1,1,1,0,1,0
06-Oct-2022 10:00:00,279,4,0.416666666666667,41,265.535,1665046509,178.4,10,1,1,1,0,0,1
06-Oct-2022 11:00:00,279,4,0.458333333333333,41,269.585,1665050108,172.6,10,1,1,1,0,0,1
06-Oct-2022 12:00:00,279,4,0.5,41,271.923,1665053708,163.6,10,1,1,1,0,0,1
06-Oct-2022 13:00:00,279,4,0.541666666666667,41,271.217,1665057308,156.2,10,1,1,1,0,0,1
06-Oct-2022 14:00:00,279,4,0.583333333333333,41,273.578,1665060908,148.7,10,1,1,1,0,0,1
06-Oct-2022 15:00:00,279,4,0.625,41,259.057,1665064508,124.2,10,1,1,1,0,0,1
06-Oct-2022 16:00:00,279,4,0.666666666666667,41,241.732,1665068108,92.9,10,0,0,1,0,0,1
06-Oct-2022 17:00:00,279,4,0.708333333333333,41,227.825,1665071708,82.8,10,0,0,1,0,0,1
06-Oct-2022 18:00:00,279,4,0.75,41,202.08,1665075300,78.7,10,0,0,1,0,1,0
06-Oct-2022 19:00:00,279,4,0.791666666666667,41,176.335,1665078900,80.6,10,0,0,1,0,1,0
06-Oct-2022 20:00:00,279,4,0.833333333333333,41,150.59,1665082508,63.9,10,0,0,1,0,0,1
06-Oct-2022 21:00:00,279,4,0.875,41,207.281,1665086107,58.5,10,0,0,1,0,0,1
06-Oct-2022 22:00:00,279,4,0.916666666666667,41,196.894,1665089709,58.3,10,0,0,1,1,0,0
06-Oct-2022 23:00:00,279,4,0.958333333333333,41,185.231,1665093308,57.2,10,0,0,1,1,0,0
07-Oct-2022 00:00:00,280,5,0,41,183.009,1665096908,55.6,10,0,0,1,1,0,0
07-Oct-2022 01:00:00,280,5,0.0416666666666667,41,181.864,1665100508,56.3,10,0,0,1,1,0,0
07-Oct-2022 02:00:00,280,5,0.0833333333333333,41,180.69,1665104108,56,10,0,0,1,1,0,0
07-Oct-2022 03:00:00,280,5,0.125,41,180.6,1665107708,56.7,10,0,0,1,1,0,0
07-Oct-2022 04:00:00,280,5,0.166666666666667,41,183.636,1665111308,56.3,10,0,0,1,1,0,0
07-Oct-2022 05:00:00,280,5,0.208333333333333,41,181.643,1665114907,58,10,0,0,1,1,0,0
07-Oct-2022 06:00:00,280,5,0.25,41,196.2,1665118508,68.2,10,0,0,1,0,0,1
07-Oct-2022 07:00:00,280,5,0.291666666666667,41,218.958,1665122109,121.9,10,1,1,1,0,1,0
07-Oct-2022 08:00:00,280,5,0.333333333333333,41,230.386,1665125708,146.7,10,1,1,1,0,1,0
07-Oct-2022 09:00:00,280,5,0.375,41,245.329,1665129308,155.7,10,1,1,1,0,1,0
07-Oct-2022 10:00:00,280,5,0.416666666666667,41,231.937,1665132900,164,10,1,1,1,0,0,1
07-Oct-2022 11:00:00,280,5,0.458333333333333,41,218.545,1665136500,163.1,10,1,1,1,0,0,1
07-Oct-2022 12:00:00,280,5,0.5,41,205.153,1665140108,158.4,10,1,1,1,0,0,1
07-Oct-2022 13:00:00,280,5,0.541666666666667,41,267.337,1665143708,160.6,10,1,1,1,0,0,1
07-Oct-2022 14:00:00,280,5,0.583333333333333,41,270.26,1665147308,154.8,10,1,1,1,0,0,1
07-Oct-2022 15:00:00,280,5,0.625,41,264.339,1665150908,128.7,10,1,1,1,0,0,1
07-Oct-2022 16:00:00,280,5,0.666666666666667,41,250.051,1665154509,96.7,10,0,0,1,0,0,1
07-Oct-2022 17:00:00,280,5,0.708333333333333,41,221.591,1665158108,88.2,10,0,0,1,0,0,1
07-Oct-2022 18:00:00,280,5,0.75,41,208.292,1665161708,80.8,10,0,0,1,0,1,0
07-Oct-2022 19:00:00,280,5,0.791666666666667,41,161.433,1665165308,81.2,10,0,0,1,0,1,0
07-Oct-2022 20:00:00,280,5,0.833333333333333,41,134.219,1665168908,77.2,10,0,0,1,0,0,1
07-Oct-2022 21:00:00,280,5,0.875,41,126.999,1665172508,75.6,10,0,0,1,0,0,1
07-Oct-2022 22:00:00,280,5,0.916666666666667,41,122.964,1665176108,67.7,10,0,0,1,1,0,0
07-Oct-2022 23:00:00,280,5,0.958333333333333,41,119.444,1665179708,64.8,10,0,0,1,1,0,0
08-Oct-2022 00:00:00,281,6,0,41,116.776,1665183308,63.2,10,0,0,0,1,0,0
08-Oct-2022 01:00:00,281,6,0.0416666666666667,41,117.145,1665186908,57.6,10,0,0,0,1,0,0
08-Oct-2022 02:00:00,281,6,0.0833333333333333,41,120.501333333333,1665190500,57.8,10,0,0,0,1,0,0
08-Oct-2022 03:00:00,281,6,0.125,41,123.857666666667,1665194100,58.3,10,0,0,0,1,0,0
08-Oct-2022 04:00:00,281,6,0.166666666666667,41,127.214,1665197708,58,10,0,0,0,1,0,0
08-Oct-2022 05:00:00,281,6,0.208333333333333,41,180.238,1665201309,58,10,0,0,0,1,0,0
08-Oct-2022 06:00:00,281,6,0.25,41,180.747,1665204908,57.2,10,0,0,0,1,0,0
08-Oct-2022 07:00:00,281,6,0.291666666666667,41,175.748,1665208508,55.8,10,0,1,0,1,0,0
08-Oct-2022 08:00:00,281,6,0.333333333333333,41,176.457,1665212108,54.9,10,0,1,0,1,0,0
08-Oct-2022 09:00:00,281,6,0.375,41,178.333,1665215708,59.4,10,0,1,0,1,0,0
08-Oct-2022 10:00:00,281,6,0.416666666666667,41,178.549,1665219308,69.5,10,0,1,0,1,0,0
08-Oct-2022 11:00:00,281,6,0.458333333333333,41,199.964,1665222908,74.7,10,0,1,0,1,0,0
08-Oct-2022 12:00:00,281,6,0.5,41,204.792,1665226509,72.7,10,0,1,0,1,0,0
08-Oct-2022 13:00:00,281,6,0.541666666666667,41,206.56,1665230108,61.9,10,0,1,0,1,0,0
08-Oct-2022 14:00:00,281,6,0.583333333333333,41,207.377,1665233708,54.9,10,0,1,0,1,0,0
08-Oct-2022 15:00:00,281,6,0.625,41,209.216,1665237308,54.7,10,0,1,0,1,0,0
08-Oct-2022 16:00:00,281,6,0.666666666666667,41,203.136,1665240908,54.5,10,0,0,0,1,0,0
08-Oct-2022 17:00:00,281,6,0.708333333333333,41,190.934,1665244508,54.5,10,0,0,0,1,0,0
08-Oct-2022 18:00:00,281,6,0.75,41,190.005,1665248108,54.5,10,0,0,0,1,0,0
08-Oct-2022 19:00:00,281,6,0.791666666666667,41,148.499,1665251708,54.5,10,0,0,0,1,0,0
08-Oct-2022 20:00:00,281,6,0.833333333333333,41,131.347,1665255308,54.7,10,0,0,0,1,0,0
08-Oct-2022 21:00:00,281,6,0.875,41,134.83,1665258908,56.5,10,0,0,0,1,0,0
08-Oct-2022 22:00:00,281,6,0.916666666666667,41,129.973,1665262508,57.4,10,0,0,0,1,0,0
08-Oct-2022 23:00:00,281,6,0.958333333333333,41,130.732,1665266109,57.1,10,0,0,0,1,0,0
09-Oct-2022 00:00:00,282,7,0,42,125.475,1665269708,58,10,0,0,0,1,0,0
09-Oct-2022 01:00:00,282,7,0.0416666666666667,42,122.118,1665273308,57.8,10,0,0,0,1,0,0
09-Oct-2022 02:00:00,282,7,0.0833333333333333,42,125.799,1665276908,57.6,10,0,0,0,1,0,0
09-Oct-2022 03:00:00,282,7,0.125,42,122.576,1665280508,57.8,10,0,0,0,1,0,0
09-Oct-2022 04:00:00,282,7,0.166666666666667,42,122.991,1665284108,58.5,10,0,0,0,1,0,0
09-Oct-2022 05:00:00,282,7,0.208333333333333,42,122.323,1665287708,57.2,10,0,0,0,1,0,0
09-Oct-2022 06:00:00,282,7,0.25,42,119.508,1665291308,56.9,10,0,0,0,1,0,0
09-Oct-2022 07:00:00,282,7,0.291666666666667,42,119.7,1665294908,54.9,10,0,1,0,1,0,0
09-Oct-2022 08:00:00,282,7,0.333333333333333,42,118.906,1665298508,54.5,10,0,1,0,1,0,0
09-Oct-2022 09:00:00,282,7,0.375,42,120.034,1665302107,54,10,0,1,0,1,0,0
09-Oct-2022 10:00:00,282,7,0.416666666666667,42,122.252,1665305708,54.9,10,0,1,0,1,0,0
09-Oct-2022 11:00:00,282,7,0.458333333333333,42,123.827,1665309308,54.7,10,0,1,0,1,0,0
09-Oct-2022 12:00:00,282,7,0.5,42,124.164,1665312909,54.5,10,0,1,0,1,0,0
09-Oct-2022 13:00:00,282,7,0.541666666666667,42,120.908,1665316508,54.2,10,0,1,0,1,0,0
09-Oct-2022 14:00:00,282,7,0.583333333333333,42,122.116,1665320108,56.2,10,0,1,0,1,0,0
09-Oct-2022 15:00:00,282,7,0.625,42,123.716,1665323708,52.4,10,0,1,0,1,0,0
09-Oct-2022 16:00:00,282,7,0.666666666666667,42,119.897,1665327308,55.4,10,0,0,0,1,0,0
09-Oct-2022 17:00:00,282,7,0.708333333333333,42,117.85,1665330908,57.1,10,0,0,0,1,0,0
09-Oct-2022 18:00:00,282,7,0.75,42,115.997,1665334509,55.8,10,0,0,0,1,0,0
09-Oct-2022 19:00:00,282,7,0.791666666666667,42,118.84,1665338108,55.8,10,0,0,0,1,0,0
09-Oct-2022 20:00:00,282,7,0.833333333333333,42,120.852,1665341708,56.3,10,0,0,0,1,0,0
09-Oct-2022 21:00:00,282,7,0.875,42,121.955,1665345308,58.3,10,0,0,0,1,0,0
09-Oct-2022 22:00:00,282,7,0.916666666666667,42,125.261,1665348908,58.7,10,0,0,0,1,0,0
09-Oct-2022 23:00:00,282,7,0.958333333333333,42,127.186,1665352509,58.7,10,0,0,0,1,0,0
10-Oct-2022 00:00:00,283,1,0,42,125.09,1665356108,58.5,10,0,0,1,1,0,0
10-Oct-2022 01:00:00,283,1,0.0416666666666667,42,123.24,1665359708,59.4,10,0,0,1,1,0,0
10-Oct-2022 02:00:00,283,1,0.0833333333333333,42,122.664,1665363308,59.2,10,0,0,1,1,0,0
10-Oct-2022 03:00:00,283,1,0.125,42,120.111,1665366908,59.2,10,0,0,1,1,0,0
10-Oct-2022 04:00:00,283,1,0.166666666666667,42,118.81,1665370508,59.2,10,0,0,1,1,0,0
10-Oct-2022 05:00:00,283,1,0.208333333333333,42,117.475,1665374108,59,10,0,0,1,1,0,0
10-Oct-2022 06:00:00,283,1,0.25,42,180.722,1665377708,62.3,10,0,0,1,0,0,1
10-Oct-2022 07:00:00,283,1,0.291666666666667,42,213.943,1665381308,123.7,10,1,1,1,0,1,0
10-Oct-2022 08:00:00,283,1,0.333333333333333,42,228.281,1665384908,168.8,10,1,1,1,0,1,0
10-Oct-2022 09:00:00,283,1,0.375,42,254.357,1665388508,169.7,10,1,1,1,0,1,0
10-Oct-2022 10:00:00,283,1,0.416666666666667,42,276.881,1665392108,173.7,10,1,1,1,0,0,1
10-Oct-2022 11:00:00,283,1,0.458333333333333,42,292.074,1665395708,165.2,10,1,1,1,0,0,1
10-Oct-2022 12:00:00,283,1,0.5,42,289.999,1665399308,175.9,10,1,1,1,0,0,1
10-Oct-2022 13:00:00,283,1,0.541666666666667,42,289.704,1665402908,169.6,10,1,1,1,0,0,1
10-Oct-2022 14:00:00,283,1,0.583333333333333,42,283.592,1665406508,165.1,10,1,1,1,0,0,1
10-Oct-2022 15:00:00,283,1,0.625,42,281.594,1665410107,148.1,10,1,1,1,0,0,1
10-Oct-2022 16:00:00,283,1,0.666666666666667,42,259.65,1665413708,108.7,10,0,0,1,0,0,1
10-Oct-2022 17:00:00,283,1,0.708333333333333,42,245.635,1665417308,90.2,10,0,0,1,0,0,1
10-Oct-2022 18:00:00,283,1,0.75,42,247.386,1665420909,83.7,10,0,0,1,0,1,0
10-Oct-2022 19:00:00,283,1,0.791666666666667,42,176.249,1665424508,82.1,10,0,0,1,0,1,0
10-Oct-2022 20:00:00,283,1,0.833333333333333,42,134.196,1665428108,80.6,10,0,0,1,0,0,1
10-Oct-2022 21:00:00,283,1,0.875,42,131.748,1665431708,70.9,10,0,0,1,0,0,1
10-Oct-2022 22:00:00,283,1,0.916666666666667,42,126.419,1665435308,66.6,10,0,0,1,1,0,0
10-Oct-2022 23:00:00,283,1,0.958333333333333,42,123.378,1665438909,65.7,10,0,0,1,1,0,0
11-Oct-2022 00:00:00,284,2,0,42,120.092,1665442508,65.9,10,0,0,1,1,0,0
11-Oct-2022 01:00:00,284,2,0.0416666666666667,42,117.556,1665446108,58,10,0,0,1,1,0,0
11-Oct-2022 02:00:00,284,2,0.0833333333333333,42,118.594,1665449708,59,10,0,0,1,1,0,0
11-Oct-2022 03:00:00,284,2,0.125,42,118.801,1665453308,58.9,10,0,0,1,1,0,0
11-Oct-2022 04:00:00,284,2,0.166666666666667,42,117.094,1665456908,59.2,10,0,0,1,1,0,0
11-Oct-2022 05:00:00,284,2,0.208333333333333,42,117.364,1665460508,59,10,0,0,1,1,0,0
11-Oct-2022 06:00:00,284,2,0.25,42,176.925,1665464108,73.3,10,0,0,1,0,0,1
11-Oct-2022 07:00:00,284,2,0.291666666666667,42,205.39,1665467708,125.1,10,1,1,1,0,1,0
11-Oct-2022 08:00:00,284,2,0.333333333333333,42,227.932,1665471309,162.2,10,1,1,1,0,1,0
11-Oct-2022 09:00:00,284,2,0.375,42,247.387,1665474908,169.4,10,1,1,1,0,1,0
11-Oct-2022 10:00:00,284,2,0.416666666666667,42,258.773,1665478509,170.3,10,1,1,1,0,0,1
11-Oct-2022 11:00:00,284,2,0.458333333333333,42,278.887,1665482108,162.4,10,1,1,1,0,0,1
11-Oct-2022 12:00:00,284,2,0.5,42,282.724,1665485708,162.9,10,1,1,1,0,0,1
11-Oct-2022 13:00:00,284,2,0.541666666666667,42,284.113,1665489308,153.7,10,1,1,1,0,0,1
11-Oct-2022 14:00:00,284,2,0.583333333333333,42,287.42,1665492908,165.2,10,1,1,1,0,0,1
11-Oct-2022 15:00:00,284,2,0.625,42,279.019,1665496508,152.5,10,1,1,1,0,0,1
11-Oct-2022 16:00:00,284,2,0.666666666666667,42,264.872,1665500108,103.5,10,0,0,1,0,0,1
11-Oct-2022 17:00:00,284,2,0.708333333333333,42,245.742,1665503707,88.9,10,0,0,1,0,0,1
11-Oct-2022 18:00:00,284,2,0.75,42,240.548,1665507309,82.1,10,0,0,1,0,1,0
